l2_regularization,N,query_type,metric,n_seeds,seeds,mean,sample_sd,standard_error,ci95_low,ci95_high,confidence_interval_method,baseline_l2_regularization,mean_paired_difference_from_baseline,paired_difference_sample_sd,paired_difference_standard_error,paired_difference_ci95_low,paired_difference_ci95_high,paired_training_and_query_clouds_verified,source_csv
0.01,300,on_support,gradient_rmse,3,"[123,124,125]",0.00015741559040719706,0.000157986067160838,9.121329840352011e-05,-0.00023504355695329747,0.0005498747377676916,"two-sided Student t, df=n-1",1e-06,6.3343372019517425e-06,1.282453335915494e-05,7.404247787139441e-06,-2.5523569750730393e-05,3.819224415463388e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,300,on_support,gradient_linf,3,"[123,124,125]",0.0020124535792662335,0.0018122868068634129,0.0010463242757913988,-0.0024895164221149673,0.006514423580647435,"two-sided Student t, df=n-1",1e-06,-5.543872844597451e-05,5.687375477280711e-05,3.283607762790495e-05,-0.00019672096748419416,8.584351059224513e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,300,on_support,Q_relative_l1,3,"[123,124,125]",0.0182370615218423,0.017775380585375547,0.01026262076591462,-0.025919431730456546,0.062393554774141144,"two-sided Student t, df=n-1",1e-06,0.001212989434410713,0.002318463680865925,0.0013385656302543126,-0.004546393628480442,0.006972372497301867,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,300,on_support,Q_relative_l2,3,"[123,124,125]",0.02251121517201517,0.02514091752020201,0.014515115497962808,-0.039942286147149286,0.08496471649117962,"two-sided Student t, df=n-1",1e-06,0.003659679039172508,0.006731162405568277,0.0038862384268139338,-0.013061455336208505,0.02038081341455352,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,300,on_support,Q_relative_linf,3,"[123,124,125]",0.030376907990046078,0.03683138694868608,0.021264611169451178,-0.0611173293041201,0.12187114528421227,"two-sided Student t, df=n-1",1e-06,-2.3487163490075343e-05,0.00048624102820329625,0.0002807313885242135,-0.0012313768386351708,0.00118440251165502,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,300,on_support,Q_mae,3,"[123,124,125]",1.922077079135919e-06,2.0208479905672033e-06,1.1667371313452893e-06,-3.097987623884736e-06,6.942141782156574e-06,"two-sided Student t, df=n-1",1e-06,1.3569234428394805e-07,2.5397734408463236e-07,1.4663388797532871e-07,-4.952223540790584e-07,7.666070426469544e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,300,on_support,Q_rmse,3,"[123,124,125]",4.259772049516847e-06,5.0024509662971885e-06,2.8881664119995857e-06,-8.167005046889882e-06,1.6686549145923574e-05,"two-sided Student t, df=n-1",1e-06,7.19818215793124e-07,1.3060871682245543e-06,7.540697781595624e-07,-2.5246821735864816e-06,3.9643186051727294e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,300,on_support,Q_linf,3,"[123,124,125]",3.033869708571308e-05,3.577890491812053e-05,2.0656960385786912e-05,-5.854102990541805e-05,0.00011921842407684421,"two-sided Student t, df=n-1",1e-06,9.621693766089881e-09,4.2724992784932133e-07,2.466728608550539e-07,-1.0517259643338644e-06,1.0709693518660443e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,density_relative_l1,3,"[123,124,125]",0.007338591447501916,0.0055757542696422795,0.0032191632285131755,-0.006512350004997744,0.021189532900001577,"two-sided Student t, df=n-1",1e-06,-0.0001576491805925389,0.00017919516759800207,0.00010345837825018661,-0.0006027946541806402,0.0002874962929955625,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,density_relative_l2,3,"[123,124,125]",0.00928079785534599,0.005467355938048719,0.003156579422587927,-0.004300867213754625,0.022862462924446606,"two-sided Student t, df=n-1",1e-06,-0.00018318933619041085,0.0002872243058635415,0.00016582903030811912,-0.0008966940661085038,0.0005303153937276821,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,density_relative_linf,3,"[123,124,125]",0.015086857282642358,0.004863784830517043,0.002808107481179433,0.003004545963465513,0.027169168601819203,"two-sided Student t, df=n-1",1e-06,-0.0002811237216980532,0.0007337402195656635,0.00042362511328149097,-0.0021038354717264974,0.0015415880283303912,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,density_mae,3,"[123,124,125]",6.783958406642977e-05,4.9676916134720484e-05,2.8680980902891335e-05,-5.5564716705758555e-05,0.00019124388483861808,"two-sided Student t, df=n-1",1e-06,-1.466937584563712e-06,1.6911325876737454e-06,9.763758547287854e-07,-5.667943821121924e-06,2.7340686519945002e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,density_rmse,3,"[123,124,125]",0.00013226992970216588,7.53128884644704e-05,4.348191642841025e-05,-5.481765671095298e-05,0.00031935751611528477,"two-sided Student t, df=n-1",1e-06,-2.6392701673448938e-06,4.176531964432031e-06,2.41132185394391e-06,-1.3014350724392619e-05,7.73581038970283e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,density_linf,3,"[123,124,125]",0.0011514639589472956,0.0002943744777331133,0.00016995718396176847,0.0004201972174427232,0.001882730700451868,"two-sided Student t, df=n-1",1e-06,-2.4368486361059084e-05,5.584275634530701e-05,3.2240830408253685e-05,-0.00016308958332480217,0.00011435261060268401,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,gradient_relative_l1,3,"[123,124,125]",0.01117401580362958,0.007239591140422444,0.004179779893745728,-0.006810125565724528,0.029158157172983687,"two-sided Student t, df=n-1",1e-06,-0.0003087546931657102,0.0003606629560452784,0.00020822885475946766,-0.0012046911434980352,0.0005871817571666148,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,gradient_relative_l2,3,"[123,124,125]",0.012066923548263381,0.0052724950216203065,0.0030440764200334457,-0.001030680169797184,0.025164527266323948,"two-sided Student t, df=n-1",1e-06,-0.00047028470295060074,0.0005884976915119687,0.0003397693006119085,-0.0019321940116953779,0.0009916246057941763,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,gradient_relative_linf,3,"[123,124,125]",0.023396387265646523,0.013271064368127144,0.007662052585371058,-0.009570764205875638,0.056363538737168685,"two-sided Student t, df=n-1",1e-06,-0.004530205612649645,0.004474995649970621,0.0025836399431329424,-0.015646711066522587,0.0065862998412232945,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,gradient_mae,3,"[123,124,125]",0.00011819249748666183,7.699152647076948e-05,4.445107853321896e-05,-7.306505690223032e-05,0.000309450051875554,"two-sided Student t, df=n-1",1e-06,-3.2386885872322605e-06,3.782796360350744e-06,2.183998496938039e-06,-1.2635675681734984e-05,6.1582985072704624e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,gradient_rmse,3,"[123,124,125]",0.00024249857929293074,0.00010741157160013133,6.201409977741659e-05,-2.432655639401964e-05,0.0005093237149798812,"two-sided Student t, df=n-1",1e-06,-9.275875817157201e-06,1.1572779427035287e-05,6.681547317470987e-06,-3.802425362126768e-05,1.9472501986953273e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,gradient_linf,3,"[123,124,125]",0.003922609131264941,0.00226105614006655,0.0013054213711202788,-0.001694165694589407,0.009539383957119289,"two-sided Student t, df=n-1",1e-06,-0.0007457447908104394,0.0007343390132125529,0.0004239708269547116,-0.00256994402671866,0.001078454445097781,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,Q_relative_l1,3,"[123,124,125]",0.028514895843158593,0.012864389401468347,0.007427258683897919,-0.0034420190072741615,0.06047181069359135,"two-sided Student t, df=n-1",1e-06,-0.0005726536284437513,0.0008471489475283116,0.0004891016728991789,-0.0026770882764423527,0.0015317810195548502,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,Q_relative_l2,3,"[123,124,125]",0.030152271034640427,0.013712492004751007,0.007916910950203585,-0.003911447476014306,0.06421598954529516,"two-sided Student t, df=n-1",1e-06,-0.0005808985424284978,0.0005461076900706186,0.0003152954218687964,-0.0019375052499929712,0.0007757081651359756,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,Q_relative_linf,3,"[123,124,125]",0.039884990613557075,0.004907798684054837,0.002833518891367551,0.027693342820968896,0.05207663840614525,"two-sided Student t, df=n-1",1e-06,-0.0005917197172635632,0.0011455593920282761,0.0006613890233602293,-0.0034374470040155194,0.002254007569488393,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,Q_mae,3,"[123,124,125]",2.5653627360397555e-06,1.1432473673592471e-06,6.600541752951923e-07,-2.746211630414395e-07,5.40534663512095e-06,"two-sided Student t, df=n-1",1e-06,-4.996556334246015e-08,7.602218971819892e-08,4.389143169818695e-08,-2.38815151748936e-07,1.388840250640157e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,Q_rmse,3,"[123,124,125]",5.085718581510209e-06,2.3903585902334926e-06,1.3800741755310413e-06,-8.522613370215783e-07,1.1023698500041996e-05,"two-sided Student t, df=n-1",1e-06,-9.601083223634752e-08,8.905796016174171e-08,5.1417637272860544e-08,-3.17243069602947e-07,1.2522140513025198e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,off_support,Q_linf,3,"[123,124,125]",4.272356741467172e-05,8.122519403208514e-06,4.6895387639403945e-06,2.254611065098771e-05,6.290102417835573e-05,"two-sided Student t, df=n-1",1e-06,-6.555625763181175e-07,1.250970961200105e-06,7.222484211972856e-07,-3.763146717301347e-06,2.452021564665112e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,density_relative_l1,3,"[123,124,125]",0.005214507419766016,0.005941862401788646,0.003430535857160391,-0.009545897050365633,0.019974911889897667,"two-sided Student t, df=n-1",1e-06,-1.4745082499512854e-05,2.1012760790138883e-05,1.2131723098603899e-05,-6.694367400563865e-05,3.745350900661295e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,density_relative_l2,3,"[123,124,125]",0.006167120304120594,0.0066505509557972815,0.0038396973845888837,-0.010353764128887902,0.02268800473712909,"two-sided Student t, df=n-1",1e-06,-2.59361689349377e-05,5.9038354664636634e-05,3.408580995814056e-05,-0.00017259557219523512,0.00012072323432535971,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,density_relative_linf,3,"[123,124,125]",0.007442481129727808,0.006662309858963921,0.0038464863904975177,-0.009107614038085396,0.023992576297541014,"two-sided Student t, df=n-1",1e-06,-3.4892303319817096e-05,0.00032518717193868524,0.00018774690125581306,-0.0008427020205001331,0.000772917413860499,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,density_mae,3,"[123,124,125]",4.844581261976725e-05,5.386718475411695e-05,3.1100233618276725e-05,-8.536769245209882e-05,0.00018225931769163333,"two-sided Student t, df=n-1",1e-06,-1.3711698242764998e-07,1.9810921453940196e-07,1.1437840834326905e-07,-6.292475533041166e-07,3.5501358844881655e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,density_rmse,3,"[123,124,125]",8.876210453144702e-05,9.36215716142594e-05,5.405243957344849e-05,-0.0001438067721459869,0.00032133098120888095,"two-sided Student t, df=n-1",1e-06,-3.6624844079636084e-07,8.507480482437274e-07,4.911796146660648e-07,-2.4796237506104036e-06,1.747126869017682e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,density_linf,3,"[123,124,125]",0.0005743276750503623,0.0004991450571361057,0.0002881815331022018,-0.0006656173849998452,0.0018142727351005698,"two-sided Student t, df=n-1",1e-06,-2.023438607171718e-06,2.533834182693981e-05,1.4629098474602455e-05,-6.496736909191364e-05,6.09204918775702e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,gradient_relative_l1,3,"[123,124,125]",0.0102754799282041,0.007677626590972659,0.004432679779035493,-0.008796801822931856,0.029347761679340056,"two-sided Student t, df=n-1",1e-06,-0.0001724396667160609,0.0002257801086220753,0.00013035420649061812,-0.0007333085491002935,0.0003884292156681717,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,gradient_relative_l2,3,"[123,124,125]",0.011471150810449776,0.006084155955430347,0.0035126890786593757,-0.0036427304424178127,0.026585032063317367,"two-sided Student t, df=n-1",1e-06,-0.00018753474309477833,0.0003018823756589038,0.00017429187085027183,-0.0009374521369725479,0.0005623826507829911,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,gradient_relative_linf,3,"[123,124,125]",0.019938129820897012,0.005864109223718069,0.003385645038870995,0.005370874952616525,0.0345053846891775,"two-sided Student t, df=n-1",1e-06,7.561371454054752e-05,0.0004641308815458078,0.00026796608939969047,-0.001077351311481031,0.001228578740562126,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,gradient_mae,3,"[123,124,125]",0.00010642987623825704,7.896550676397186e-05,4.559075658687437e-05,-8.973131703917035e-05,0.0003025910695156844,"two-sided Student t, df=n-1",1e-06,-1.846010107927229e-06,2.3882252663817207e-06,1.3788425004309522e-06,-7.778690556227519e-06,4.086670340373061e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,gradient_rmse,3,"[123,124,125]",0.0002237111411256547,0.00011512505994683356,6.646748435077616e-05,-6.227536185224796e-05,0.0005096976441035573,"two-sided Student t, df=n-1",1e-06,-3.876724160553776e-06,6.11305882707416e-06,3.5293761593832846e-06,-1.906240412684875e-05,1.1308955805741199e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,gradient_linf,3,"[123,124,125]",0.0034296561853333907,0.0012707886181965169,0.0007336901507988716,0.0002728422552474518,0.006586470115419329,"two-sided Student t, df=n-1",1e-06,1.1581719417215128e-05,7.976507109804276e-05,4.6052385270384625e-05,-0.00018656570177542366,0.00020972914060985392,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,Q_relative_l1,3,"[123,124,125]",0.02675618752772253,0.012490452109571833,0.007211365887761428,-0.004271815594091819,0.05778419064953688,"two-sided Student t, df=n-1",1e-06,-0.000120319249061758,0.0006170552288864068,0.0003562570025024331,-0.0016531694133522172,0.0014125309152287012,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,Q_relative_l2,3,"[123,124,125]",0.030443275059131764,0.012582919207719607,0.007264751791768228,-0.0008144290682847409,0.061700979186548266,"two-sided Student t, df=n-1",1e-06,-0.00011869301713966658,0.000524819098605091,0.0003030044478555061,-0.0014224159318152322,0.0011850298975358989,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,600,on_support,Q_relative_linf,3,"[123,124,125]",0.04560436270261606,0.0302725528362803,0.0174778665290836,-0.029596827428010328,0.12080555283324244,"two-sided Student t, df=n-1",1e-06,5.103942409355235e-05,0.0016862920206570091,0.0009735811520586422,-0.004137942177392279,0.004240021025579383,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
