l2_regularization,baseline_l2,N,seed,query_type,metric,value,baseline_value,paired_difference,paired_percent_change,paired_training_cloud,paired_query_cloud,source_csv
0.05,1e-06,2400,123,on_support,Q_rmse,4.2150702872687026e-06,4.24163425805805e-06,-2.6563970789347723e-08,-0.6262673576554316,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,on_support,Q_linf,3.327111877045265e-05,3.2626543007680496e-05,6.445757627721515e-07,1.9756177129167938,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,density_relative_l1,0.008008034390922139,0.008002274480334009,5.759910588130218e-06,0.07197841816455418,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,density_relative_l2,0.008217393044607706,0.008224017278493133,-6.624233885426864e-06,-0.08054742179044408,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,density_relative_linf,0.006989033349319328,0.007244964624520001,-0.00025593127520067305,-3.5325400255854142,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,density_mae,7.053774048477383e-05,7.048700505352473e-05,5.073543124910359e-08,0.07197841816456428,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,density_rmse,0.00010862883983141554,0.00010871640809519942,-8.756826378387603e-08,-0.08054742179045812,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,density_linf,0.0005731910253773675,0.000594180696298411,-2.0989670921043452e-05,-3.5325400255854094,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,gradient_relative_l1,0.013477356780372811,0.013558932613268805,-8.157583289599389e-05,-0.6016390465438525,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,gradient_relative_l2,0.011991650408830417,0.012021234588612385,-2.9584179781967992e-05,-0.2460993466510739,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,gradient_relative_linf,0.01504708304401498,0.016656628791852084,-0.0016095457478371034,-9.66309430287865,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,gradient_mae,0.00013537219916043424,0.00013619158088916882,-8.193817287345799e-07,-0.6016390465438415,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,gradient_rmse,0.00022514407520547985,0.00022569952025021026,-5.554450447304085e-07,-0.24609934665108846,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,gradient_linf,0.002316204662417665,0.0025639628062791536,-0.0002477581438614885,-9.663094302878653,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,Q_relative_l1,0.025399981772482965,0.025852826644990536,-0.0004528448725075705,-1.7516261518556913,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,Q_relative_l2,0.024116555394743902,0.024322909684905407,-0.0002063542901615048,-0.8483947555401504,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,Q_relative_linf,0.031093335404966418,0.03083139113068806,0.00026194427427835704,0.8496025144244319,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,Q_mae,2.1520657117978368e-06,2.1904339252720208e-06,-3.8368213474183994e-08,-1.7516261518556973,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,Q_rmse,3.6914124707034025e-06,3.722998192114154e-06,-3.158572141075171e-08,-0.8483947555401669,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,123,off_support,Q_linf,2.999651289263593e-05,2.9743808745647318e-05,2.527041469886117e-07,0.8496025144244251,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,density_relative_l1,0.004610731069740612,0.0046175627116273885,-6.831641886776915e-06,-0.14794908728741896,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,density_relative_l2,0.005329477950277657,0.005409604253061558,-8.012630278390106e-05,-1.4811860357170064,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,density_relative_linf,0.009565732226538858,0.009857378237819986,-0.0002916460112811284,-2.958657000318449,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,density_mae,4.2858195615467254e-05,4.292169787572265e-05,-6.350226025539531e-08,-0.14794908728741932,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,density_rmse,7.719396938562832e-05,7.835454597901901e-05,-1.160576593390691e-06,-1.4811860357170068,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,density_linf,0.0007991116382652166,0.0008234754523830518,-2.4363814117835114e-05,-2.9586570003184414,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,gradient_relative_l1,0.009962957247638531,0.010064739215215432,-0.00010178196757690099,-1.0112727751855852,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,gradient_relative_l2,0.009462772635418996,0.009639121601832399,-0.0001763489664134022,-1.8295128300889807,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,gradient_relative_linf,0.018031451379116558,0.018706772045200097,-0.0006753206660835391,-3.610033117695563,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,gradient_mae,0.00010437142050011398,0.00010543768308392821,-1.0662625838142229e-06,-1.011272775185585,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,gradient_rmse,0.00018770135284374115,0.00019119936984612535,-3.4980170023842004e-06,-1.8295128300890098,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,gradient_linf,0.003267841064918016,0.0033902294716089756,-0.00012238840669095974,-3.6100331176955756,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,Q_relative_l1,0.022430420751900784,0.02317091409402382,-0.0007404933421230366,-3.1957882158564583,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,Q_relative_l2,0.020017876570861726,0.02085214009633325,-0.0008342635254715222,-4.000853253514365,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,Q_relative_linf,0.021019828972978122,0.021480278964032026,-0.0004604499910539038,-2.1435940930977253,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,Q_mae,1.9965292732981815e-06,2.0624405038802366e-06,-6.591123058205515e-08,-3.195788215856458,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,Q_rmse,3.179792566149492e-06,3.312313363103822e-06,-1.3252079695433005e-07,-4.000853253514356,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,on_support,Q_linf,2.2062930353791233e-05,2.2546230008469e-05,-4.832996546777686e-07,-2.1435940930977266,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,density_relative_l1,0.0059886525172826366,0.00609682986758808,-0.0001081773503054436,-1.774321289175793,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,density_relative_l2,0.008462112194999545,0.008741335681646693,-0.00027922348664714824,-3.194288571178039,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,density_relative_linf,0.03202379701517197,0.03313879424067042,-0.0011149972254984528,-3.3646282281750746,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,density_mae,5.666528975424418e-05,5.7688875758310055e-05,-1.0235860040658766e-06,-1.7743212891758071,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,density_rmse,0.0001300025608089028,0.0001342922425651397,-4.289681756236899e-06,-3.194288571178003,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,density_linf,0.003002814052420499,0.0031073653439350674,-0.0001045512915145686,-3.364628228175069,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,gradient_relative_l1,0.011239270857119512,0.011428369608956863,-0.00018909875183735145,-1.6546432982806867,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,gradient_relative_l2,0.010846019274250421,0.011091718344434173,-0.00024569907018375144,-2.215157855203232,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,gradient_relative_linf,0.020181330044112895,0.018998614651796777,0.001182715392316118,6.225271757929274,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,gradient_mae,0.00011420833250060625,0.00011612986757168334,-1.921535071077097e-06,-1.6546432982806885,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,gradient_rmse,0.0002100177586744659,0.00021477537220285952,-4.7576135283936255e-06,-2.215157855203234,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,gradient_linf,0.0037930799374953188,0.003570788640709861,0.00022229129678545765,6.225271757929275,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,Q_relative_l1,0.021636690308220484,0.02232617200068856,-0.0006894816924680747,-3.088221717752647,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,Q_relative_l2,0.018469411696914073,0.01914188526347239,-0.0006724735665583174,-3.513099975797937,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,Q_relative_linf,0.02473630694151808,0.02453327853754915,0.00020302840396892868,0.827563277603463,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,Q_mae,1.979417941036465e-06,2.0424947061352826e-06,-6.307676509881759e-08,-3.0882217177526314,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,Q_rmse,3.1232570938413505e-06,3.2369752713144854e-06,-1.1371817747313486e-07,-3.5130999757979517,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,124,off_support,Q_linf,2.989921500597733e-05,2.965381095609474e-05,2.4540404988259053e-07,0.8275632776034566,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,125,on_support,density_relative_l1,0.009631059835633574,0.0075764444384987355,0.002054615397134838,27.118464522679954,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,125,on_support,density_relative_l2,0.009792824339688325,0.007545161810685587,0.0022476625290027375,29.789454294002805,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,125,on_support,density_relative_linf,0.010019090870885391,0.007635714228583822,0.002383376642301569,31.213539047592253,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,125,on_support,density_mae,9.179443016930417e-05,7.221172039324516e-05,1.9582709776059016e-05,27.11846452267993,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,125,on_support,density_rmse,0.00014588475772754788,0.00011240108722322346,3.348367050432442e-05,29.78945429400284,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,125,on_support,density_linf,0.000880924366057273,0.0006713669735999989,0.00020955739245727412,31.213539047592267,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,2400,125,on_support,gradient_relative_l1,0.014645750818546265,0.012351810469418354,0.00229394034912791,18.57169323321014,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
