method,P0,seed,observable,dt1,dt2,dt3,value1,value2,value3,D12,D23,D12_over_D23,paired_difference_D12_minus_D23,paired_contraction,raw_observable_seed_spread,pooled_raw_observable_seed_spread,raw_seed_spread_role,roundoff_threshold,physically_admissible_case,physical_admissibility_reason,p_observed,verdict,reason,alignment,run1_manifest,run2_manifest,run3_manifest
MIDPOINT,100.0,11,R_var,0.5,0.25,0.125,-7.744562699071697e+30,-4.039919077722599e+25,-2.069069252204835e+25,2.2670174274506442e+30,5.769069185560794e+24,392960.69340348436,2.2670116583814588e+30,True,4.655793235564323e+45,5.701651286280025e+45,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.267029253335586e+18,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
MIDPOINT,100.0,11,P_var,0.5,0.25,0.125,-4.132085912923499e+32,-2.1554243607360183e+27,-1.1038814070623754e+27,1.7286115570021787e+32,4.398828549367311e+26,392970.88704464445,1.7286071581736294e+32,True,5.504871565849827e+47,6.741467082660169e+47,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.7286205739093436e+20,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
MIDPOINT,100.0,29,P0,0.5,0.25,0.125,-0.2926827834300548,-0.3729308681671167,-0.28807914184585004,2.49053257167763,4.25385176164876,0.5854770479148805,-1.76331918997113,False,13.818065765339133,12.197663420697314,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,5.23176273840571e-12,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,29,P1,0.5,0.25,0.125,1.2926827834302514,1.3729308681674386,1.2880791418466346,2.490532571677666,4.253851761649179,0.5854770479148312,-1.7633191899715133,False,13.818065765352056,12.197663420719802,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,5.195441675415394e-12,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,29,trace,0.5,0.25,0.125,1.0000000000001965,1.0000000000003217,1.0000000000007847,2.5876695728811977e-13,7.089512525503518e-13,0.36499964751771335,-4.50184295262232e-13,False,2.715334687747995e-11,3.321566706014969e-11,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.0000000000005105e-12,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,29,energy,0.5,0.25,0.125,2.4408224126563067,2.5639879786436315,2.5259079639138347,0.4301810105265704,0.8896223037205709,0.4835546599129439,-0.45944129319400057,False,10.614809990972088,12.88157521034874,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.6796108508312386e-12,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,29,R_mean,0.5,0.25,0.125,12.754390924951224,11.45683910024232,11.900597483164836,2.8146637690205574,3.3767062308450537,0.8335530474370464,-0.5620424618244964,False,197.40050020724172,241.51932038672524,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.570690509818342e-12,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,29,P_mean,0.5,0.25,0.125,97.49720661307818,99.91029276782,99.22497957169975,7.496232537881114,17.230823396130443,0.43504784220378906,-9.73459085824933,False,201.48089698527957,244.81269720071688,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.026303126537886e-10,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,29,R_var,0.5,0.25,0.125,-4.079150159732922e+44,-4.633877988326877e+43,-2.752763818702165e+46,1.1652351330238303e+44,8.051139845827881e+45,0.014472921292351637,-7.934616332525499e+45,False,8.06335228498404e+45,5.701651286280025e+45,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,8.064394846642387e+33,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,29,P_var,0.5,0.25,0.125,-2.383606660799754e+46,-3.523996187074734e+45,-1.9136982309152158e+48,1.1923609448146123e+46,9.518830018964251e+47,0.01252633929210928,-9.39959392448279e+47,False,9.533873163912478e+47,6.741467082660169e+47,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.536046553494713e+35,False,"dt=0.5: P0=-0.29268278 outside [0,1]; dt=0.5: P1=1.2926828 outside [0,1]; dt=0.5: R_var=-4.0791502e+44 is negative; dt=0.5: P_var=-2.3836067e+46 is negative; dt=0.25: P0=-0.37293087 outside [0,1]; dt=0.25: P1=1.3729309 outside [0,1]; dt=0.25: R_var=-4.633878e+43 is negative; dt=0.25: P_var=-3.5239962e+45 is negative; dt=0.125: P0=-0.28807914 outside [0,1]; dt=0.125: P1=1.2880791 outside [0,1]; dt=0.125: R_var=-2.7527638e+46 is negative; dt=0.125: P_var=-1.9136982e+48 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
MIDPOINT,100.0,47,P0,0.5,0.25,0.125,-1.5684773812275685,-1.4799278282353694,-1.5002850648542447,1.8544444501884287,1.4874371901288508,1.2467379883299714,0.36700726005957796,True,10.346993441088403,12.197663420697314,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.84613913755258e-12,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
MIDPOINT,100.0,47,P1,0.5,0.25,0.125,2.568477381227861,2.4799278282356756,2.500285064855136,1.854444450188489,1.4874371901287875,1.2467379883300649,0.3670072600597014,True,10.346993441105921,12.197663420719802,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.968964243158653e-12,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
MIDPOINT,100.0,47,trace,0.5,0.25,0.125,1.0000000000002924,1.0000000000003062,1.000000000000891,1.5142131179010463e-13,4.659190539813891e-13,0.3249948901985732,-3.1449774219128444e-13,False,2.7126390857448513e-11,3.321566706014969e-11,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.0000000000005416e-12,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
MIDPOINT,100.0,47,energy,0.5,0.25,0.125,2.63118294376118,2.6207634245641502,2.6265827652161375,0.1289140031649901,0.13139826824412357,0.981093623893749,-0.002484265079133463,False,10.519036445340314,12.88157521034874,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.551363375685023e-12,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
MIDPOINT,100.0,47,R_mean,0.5,0.25,0.125,12.605749758429525,12.737473100073482,12.678199180503187,2.1281862009656236,2.468763889935045,0.8620452565926091,-0.3405776889694212,False,197.24378994669047,241.51932038672524,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.011635284249961e-12,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
