P0,method,seed,eta,threshold,included_count,excluded_count,included_fraction,excluded_fraction,excluded_absolute_physical_mass_fraction,excluded_signed_mass,minimum_retained_abs_y0,ratio_abs_max,ratio_abs_q0.001,ratio_abs_q0.01,ratio_abs_q0.05,ratio_abs_q0.1,ratio_abs_q0.25,ratio_abs_q0.5,ratio_abs_q0.75,ratio_abs_q0.9,ratio_abs_q0.95,ratio_abs_q0.99,ratio_abs_q0.999,signed_ESS,absolute_ESS,live_weight_P0,live_weight_P1,cloud_weighted_P0,cloud_weighted_P1,raw_normalization,raw_energy,live_weight_denominator,near_zero_signed_denominator,point_inclusion_mask_sha256,initial_label_sha256,correction_multiplier_sha256,proposal_density_sha256,geometric_measure_sha256,saved_live_weight_sha256,cloud_coefficient_sha256,source_file,initial_snapshot,final_snapshot,live_weight_P0_change_from_eta0,live_weight_P1_change_from_eta0,cloud_weighted_P0_change_from_eta0,cloud_weighted_P1_change_from_eta0,raw_normalization_change_from_eta0,raw_energy_change_from_eta0
20.0,MIDPOINT,11,0.0,0.0,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,1e-14,2.9504690655530777e-17,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,1e-12,2.9504690655530776e-15,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,1e-10,2.9504690655530777e-13,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,1e-08,2.9504690655530775e-11,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,1e-06,2.9504690655530773e-09,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,1e-05,2.9504690655530778e-08,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,0.0001,2.9504690655530774e-07,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,333.07146808385966,0.0025681142374214382,0.026848435633577,0.10790462321429693,0.22681555148160581,0.5727948009855599,1.0432908749337217,2.098088155098368,5.328668152936505,9.577552034214388,56.77239789060061,248.0169549065953,4.072952753298206,45.97504639054366,0.9877541611632755,0.012245838838875261,0.992105944277232,0.012299790760082547,1.0044057350351543,0.09471242674788523,1.0044057350351543,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,MIDPOINT,11,0.001,2.9504690655530777e-06,999,1,0.999,0.001,0.0009999999999999994,0.0009999999999999998,3.6994562870627743e-06,333.07146808385966,0.002566605263948089,0.026800479047745625,0.10785827564551143,0.22670963903794858,0.5727425457316937,1.0416398629996417,2.0951478511793526,5.331382834805305,9.59398695173509,56.78395265869615,248.10209455942336,4.052152954045547,45.9059696269242,0.9890463456237909,0.010953654378360864,0.9908506834561001,0.010973637358010265,1.0018243208119546,0.09449481930523664,1.0018243208119546,False,8626ac65103ba633f986cb7277e48276da252bd0248ea6a26ec4a0650de21464,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.0012921844605153776,-0.0012921844605143975,-0.0012552608211319205,-0.0013261534020722818,-0.002581414223199685,-0.000217607442648593
20.0,MIDPOINT,11,0.01,2.9504690655530777e-05,990,10,0.99,0.01,0.009999999999999997,0.010000000000000002,3.540040505016427e-05,333.07146808385966,0.002553024502687947,0.026368869775263263,0.10744114752644193,0.22580595013220828,0.5720884443881502,1.037760382016436,2.0686426816745973,5.166304337630296,9.282882218537102,34.09266530300589,248.86835143489543,5.452547703528279,44.00143105788713,1.0464469864561674,-0.046446986454032,1.1681943355656914,-0.05185079338175278,1.1163435421815548,0.10875344954649949,1.1163435421815548,False,ed70f576eed85d7d935724349ae29e0b512a8db8fe6f49d04adcb9ff6cf4b39d,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,542eeb366919cd479f7051585caabb7b729cd31c46856ce19382504c1182b855,266e0b8948a6b00c6b6c6ac72ebb910aa1b55e1226e40f6c85c824df81092fdd,86f1cfb2c42c557a242f979d3e43524d35bc0fb88cac3a4e65cb5d2fa31f7e4e,9049c9da2efbcf56627d36e5604de03ca91acc4cc1effd6df12b10204264a31b,9ef54928973f99306c10fe76fa7bb52ba5ca43062b3be81d6326c0e8eb1c82e6,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed11\midpoint.npz,snap_000000,snap_012000,0.05869282529289188,-0.058692825292907265,0.17608839128845943,-0.06415058414183533,0.11193780714640056,0.014041022798614258
20.0,PBME,29,0.0,0.0,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,1e-14,2.9496565160831206e-17,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,1e-12,2.9496565160831203e-15,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,1e-10,2.9496565160831206e-13,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,1e-08,2.9496565160831204e-11,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,1e-06,2.9496565160831204e-09,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,1e-05,2.9496565160831208e-08,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,0.0001,2.9496565160831206e-07,1000,0,1.0,0.0,0.0,0.0,2.601808243769312e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.962335157385912,0.037664842615254324,0.9623351573859125,0.03766484261525434,1.0000000000000004,0.10000093360925717,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,0.0,0.0,0.0,0.0,0.0,0.0
20.0,PBME,29,0.001,2.9496565160831203e-06,999,1,0.999,0.001,0.0009999999999999996,0.001,3.2786242516994025e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,999.0000000000003,999.0000000000003,0.9620030845230343,0.03799691547813196,0.9610410814385115,0.037958918562653834,0.9990000000000003,0.09988277044348641,0.9990000000000003,False,2a4924c38ee143acebd2ddc91bab35f394a36ee0d460da70aab6ff2f484d5f35,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,6e3ec8f4a37ed6d147d2e1897e55cee5faf18d511bab60c168135d41182e2854,bda6e85dd0a7ffc7410e18f348a7bd3031054e099545789ddc9dc40c5b9c87d2,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,aa1f635c0f62ddbb85603f95360cd6aff4e6d73d3bedfc9a15c7e111127799cb,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed29\pbme.npz,snap_000000,snap_012000,-0.0003320728628777303,0.00033207286287763316,-0.0012940759474009411,0.00029407594739949694,-0.001000000000000112,-0.00011816316577076269
