method,reference,P0,seed,observable,E_RMS,E_infinity,common_t_min,common_t_max,alignment,paired_initial_cloud_sha256,production_npz,reference_npz
MIDPOINT,TDSE,100.0,11,R_var,1.1825858384984202e+25,4.039919077722599e+25,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,11,P_var,9.016906627312686e+26,2.3420014655874454e+27,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,QCLE,100.0,11,P0,197.37957359865948,9631.01725322718,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,11,P1,197.37957359864288,9631.017253226371,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,11,trace,1.6632160735088002e-11,8.096525672129928e-10,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,11,energy,17.489594017276673,854.497782853417,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,11,R_mean,421.7939398361053,20594.663819316902,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,11,P_mean,558.9349416791348,27321.80744894304,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,11,R_var,1.1825858384984202e+25,4.039919077722599e+25,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,11,P_var,9.016906627312686e+26,2.3420014655874454e+27,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,TDSE,100.0,29,P0,0.019508957093008667,0.032531325514831705,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,29,P1,0.019508957090991055,0.032531325512040854,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,29,trace,2.427480264680143e-12,4.22262225185932e-12,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,29,energy,0.0003157512335428895,0.00031579018678096205,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,29,R_mean,0.017900307034745825,0.021372795147817314,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,29,P_mean,0.022564203212371445,0.03685742061129815,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,29,R_var,0.008039199228461415,0.00938563249584945,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,29,P_var,0.05932746679561327,0.10034702405391727,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,QCLE,100.0,29,P0,0.019504668903304316,0.032526434494447004,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,29,P1,0.019504668903385803,0.032526434494559275,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,29,trace,1.1741970706465189e-13,2.2493118478905672e-13,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,29,energy,0.0003157436748093216,0.00031577155221640396,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,29,R_mean,0.017899541778663385,0.021368799507676783,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,29,P_mean,0.022542829378689684,0.03682043539367896,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,29,R_var,0.008024395702763622,0.009285521902086202,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,29,P_var,0.05626283285081274,0.1011312896544041,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,TDSE,100.0,29,P0,1.6989087215982213,48.38204871263186,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,29,P1,1.6989087215980365,48.38204871263585,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,29,trace,2.2867398977239955e-12,4.2168490921312696e-12,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,29,energy,0.3063153361758951,7.981368886015542,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,29,R_mean,2.6222648397347044,65.0149245436268,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,29,P_mean,6.1071444660734455,171.01187576241557,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,29,R_var,1.327508831234584e+43,4.633877988326877e+43,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,29,P_var,1.724431350921753e+45,7.536360019687204e+45,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,QCLE,100.0,29,P0,1.6989082761356011,48.382051043736006,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,29,P1,1.69890827613558,48.38205104373702,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,29,trace,2.866785567050137e-13,2.786659791809143e-12,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,29,energy,0.30631533628943214,7.981368900982285,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,QCLE,100.0,29,R_mean,2.622263998442157,65.01492441332229,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,dcfa10ca5ae845a33e467f8dca043bbfa1b8099927ccfd3513549ead18e02ba0,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
